model_names,ratings,price,imgURL,storage_ram,os_processor,network,battery
"Mi A3 (Not just Blue, 64 GB)",4.3,"₹14,999",https://rukminim2.flixcart.com/image/312/312/k3ncakw0pkrrdj/mobile/u/7/h/mi-redmi-a3-m1906f9si-original-imafjm6vn3h6ygyw.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage256 GBMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Pie 9Processor TypeQualcomm Snapdragon 665Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed2 GHzOperating FrequencyGSM : B2/B3/B5/B8, WCDMA : B1/B2/B5/B8, TDD-LTE: B40/B41 (2535 -2655MHz), FDD-LTE: B1/B3/B5/B8","Network Type4G VOLTE, 4G, 2G, 3GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11a/b/g/n/acWi-Fi HotspotYesUSB TetheringYesUSB ConnectivityYesAudio JackNoGPS SupportYes",Battery Capacity4030 mAhBattery TypeLithium-ion
"Xiaomi 11i Hypercharge 5G (Stealth Black, 128 GB)",4.5,"₹28,999",https://rukminim2.flixcart.com/image/312/312/ky7lci80/mobile/j/u/r/-original-imagagf6zvvbfjjg.jpeg?q=70,Internal Storage128 GBRAM8 GBTotal Memory128 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Dimensity 920Processor CoreOcta CorePrimary Clock Speed2.5 GHzSecondary Clock Speed2 GHzTertiary Clock Speed2.5 GHzOperating Frequency5G NR: N1, N3, N5, N8, N28, N40, N77, N78, 4G FDD: B1, B3, B5, B8, 4G TDD: B40, B41, 3G WCDMA: B1, B2, B5, B8, 2G GSM: B2, B3, B5, B8","Network Type5G, 4G VOLTE, 4G, 3G, 2GSupported Networks5G, 4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, EDGE, Wi-Fi, GPRSGPRSYesBluetooth SupportYesBluetooth Versionv5.2Wi-FiYesWi-Fi Version802.11a/b/g/n/ac/axWi-Fi HotspotYesNFCNoUSB TetheringYesInfraredYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4500 mAhTalk Time28 hrs
"Xiaomi 11T Pro 5G Hyperphone (Meteorite Black, 256 GB)",4.5,"₹28,858",https://rukminim2.flixcart.com/image/312/312/kyoqmq80/mobile/p/u/j/11t-pro-5g-11t-mi-original-imagauzg78sgxy6h.jpeg?q=70,Internal Storage256 GBRAM12 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Android 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,Network Type5GSupported Networks5G,Battery Capacity5000 mAh
"Mi A2 (Black, 128 GB)",4.5,"₹20,500",https://rukminim2.flixcart.com/image/312/312/jrjizrk0/mobile/q/9/r/mi-a2-a2-original-imaf8zwaxz8hh5mx.jpeg?q=70,Internal Storage128 GBRAM6 GB,"Operating SystemAndroid Oreo 8.1Processor TypeQualcomm Snapdragon 660 AIEProcessor CoreOcta CorePrimary Clock Speed2.2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, 4G LTE-TDD: B40, B41, 4G LTE-FDD: B1, B3, B5","Network Type3G, 4G VOLTE, 4G, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi Version802.11a/b/g/n/acMap SupportGoogle MapsGPS SupportYes",Battery Capacity3010 mAhBattery TypeLi-polymer
"Redmi 5 (Lake Blue, 64 GB)",4,"₹8,499",https://rukminim2.flixcart.com/image/312/312/k01b8280pkrrdj/mobile/f/g/z/mi-redmi-5-mdi-1-original-imafgwyzf4wgwvsu.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage128 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Nougat 7.1Processor CoreOcta CorePrimary Clock Speed1.8 GHz,"Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, 4G VoLTE3GYesGPRSYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi VersionWi-Fi 802.11, b/g/nWi-Fi HotspotYesNFCNoUSB ConnectivityNoGPRS FeaturesAvailableAudio Jack3.5 mmEDGE FeaturesAvailableGPS SupportYes",Battery Capacity3300 mAhBattery TypeLi-IonDual BatteryNo
"Redmi Y2 (Rose Gold, 32 GB)",4,"₹10,499",https://rukminim2.flixcart.com/image/312/312/jltrl3k0/mobile/h/b/z/mi-redmi-y2-y2-original-imaf87qtgnmpemmb.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Oreo 8.0Processor TypeQualcomm Snapdragon 625Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, LTE TDD: B40, B41, LTE FDD: B1, B3, B5","Network Type3G, 4G, 2GSupported NetworksGSM, WCDMA, 4G LTEMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11b/g/nUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3080 mAh
"Redmi Y2 (Black, 32 GB)",3.5,"₹10,499",https://rukminim2.flixcart.com/image/312/312/jnnhua80/mobile/a/d/j/mi-redmi-y2-y2-original-imafaabg2b2kyrct.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Oreo 8.0Processor TypeQualcomm Snapdragon 625Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, LTE TDD: B40, B41, LTE FDD: B1, B3, B5","Network Type3G, 4G, 2GSupported NetworksGSM, WCDMA, 4G LTEMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11b/g/nUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3080 mAh
"Redmi Y2 (Dark Grey, 32 GB)",3.5,"₹10,499",https://rukminim2.flixcart.com/image/312/312/jlv70y80/mobile/3/e/u/mi-redmi-y2-y2-original-imaf75frvsu6my2q.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Oreo 8.0Processor TypeQualcomm Snapdragon 625Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, LTE TDD: B40, B41, LTE FDD: B1, B3, B5","Network Type3G, 4G, 2GSupported NetworksGSM, WCDMA, 4G LTEMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11b/g/nUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3080 mAh
"11 Lite NE (Tuscany Coral, 128 GB)",4.3,"₹25,000",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/0/v/-original-imaggcz6c7gsmgtd.jpeg?q=70,Internal Storage128 GBRAM8 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type5G, 4G, 3G, 2GSupported Networks5G",Battery Capacity4250 mAh
"11 Lite NE (Vinyl Black, 128 GB)",4.4,"₹23,374",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/h/7/-original-imaggcz6yyk9ykdj.jpeg?q=70,Internal Storage128 GBRAM8 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type5G, 4G, 3G, 2GSupported Networks5G",Battery Capacity4250 mAh
"11 Lite NE (Tuscany Coral, 128 GB)",4.5,"₹23,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/0/v/-original-imaggcz6c7gsmgtd.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type5G, 4G, 3G, 2GSupported Networks5G",Battery Capacity4250 mAh
"11 Lite NE (Diamond Dazzle, 128 GB)",4.5,"₹22,500",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/h/7/-original-imaggcz8fzrfrchh.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage256 GBMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Pie 9Processor TypeQualcomm Snapdragon 665Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed2 GHzOperating FrequencyGSM : B2/B3/B5/B8, WCDMA : B1/B2/B5/B8, TDD-LTE: B40/B41 (2535 -2655MHz), FDD-LTE: B1/B3/B5/B8","Network Type4G VOLTE, 4G, 2G, 3GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11a/b/g/n/acWi-Fi HotspotYesUSB TetheringYesUSB ConnectivityYesGPS SupportYes",Battery Capacity4030 mAhBattery TypeLithium-ion
"Mi A3 (Kind of Grey, 64 GB)",4.1,"₹14,999",https://rukminim2.flixcart.com/image/312/312/k3ncakw0pkrrdj/mobile/z/r/4/mi-redmi-a3-redmi-a3-original-imafjm6v7egsh29h.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage128 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid Nougat 7.1.2Processor TypeQualcomm Snapdragon 625 64 bit Octa Core 2GHzProcessor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM - 850 / 900 / 1800 / 1900 MHz, WCDMA - 850 / 900 / 1900 / 2100 MHz, 4G LTE - TDD Band (40 / 41), FDD - Band (1 / 3 / 5)","Network Type3G, 4G VOLTESupported NetworksGSM, 4G VoLTE, UMTS, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11 b/g/n/acUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3080 mAh
"Mi A1 (Red, 64 GB)",4,"₹14,599",https://rukminim2.flixcart.com/image/312/312/jbcjc7k0/mobile/z/4/t/mi-mi-a1-na-original-imafypzvyqgazqpy.jpeg?q=70,Internal Storage128 GBRAM6 GB,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 855Processor CoreOcta CorePrimary Clock Speed2.84 GHzSecondary Clock Speed2.42 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B38, B40, B41 (120MHz), LTE FDD - B1, B3, B5, B7, B8","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesBluetooth SupportYesBluetooth Version5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2x2 MiMo)USB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi K20 Pro (Carbon Black, 128 GB)",4.3,"₹28,999",https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/q/z/8/redmi-k20-pro-na-original-imafgb4ys5unqagx.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 675Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B40, B41, LTE FDD - B1, B3, B5, B8, CA - 1C (Only DLCA), 3C, 40C, 41C","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi Note 7 Pro (Neptune Blue, 128 GB)",4.5,"₹17,999",https://rukminim2.flixcart.com/image/312/312/jt641ow0/mobile/d/w/k/mi-redmi-note-7-pro-na-original-imafe4bbyfppbnuu.jpeg?q=70,Internal Storage128 GBRAM8 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreDual CorePrimary Clock Speed2.2 GHz,"Network Type5GSupported Networks5G, 4G LTE, GSM",Battery Capacity5000 mAh
"REDMI Note 11 Pro (Stealth Black, 128 GB)",4,"₹18,336",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/l/e/-original-imagcqrqw5rwhguk.jpeg?q=70,Internal Storage256 GBRAM8 GBMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid MIUI 12, Android 11.0Processor CoreOcta CorePrimary Clock Speed2.84 GHz",Network Type5GSupported Networks5G,Battery Capacity4520 mAh
"Mi 11x Pro 5G (Lunar White, 256 GB)",4.3,"₹34,990",https://rukminim2.flixcart.com/image/312/312/kod858w0/mobile/m/j/h/11x-pro-11x-pro-mi-original-imag2tzmnbhuhgjj.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage128 GBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid Marshmallow 6.0.1Processor TypeQualcomm Snapdragon 430 64-bit Octa Core 1.4GHzProcessor CoreOcta CorePrimary Clock Speed1.4 GHzOperating FrequencyGSM - 900, 1800; WCDMA - 900, 2100; 4G LTE (TDD) - Band 40, LTE (FDD) - Band 3/5","Network Type3G, 4G VOLTESupported NetworksWCDMA, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesPre-installed BrowserAndroidMicro USB PortYesBluetooth SupportYesBluetooth Version4.1Wi-FiYesWi-Fi Version802.11 b/g/nUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity4100 mAhBattery TypeLi-Ion Polymer
"Redmi 3S Prime (Silver, 32 GB)",3.5,"₹8,999",https://rukminim2.flixcart.com/image/312/312/mobile/b/x/a/mi-redmi-3s-prime-na-original-imaeh6bdx2uhhu82.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 675Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B40, B41, LTE FDD - B1, B3, B5, B8, CA - 1C (Only DLCA), 3C, 40C, 41C","Network Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4000 mAh
"Redmi Note 7 Pro (Neptune Blue, 128 GB)",4.1,"₹17,999",https://rukminim2.flixcart.com/image/312/312/jt641ow0/mobile/d/w/k/mi-redmi-note-7-pro-na-original-imafe4bbyfppbnuu.jpeg?q=70,Internal Storage256 GBRAM8 GBMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid MIUI 12, Android 11.0Processor CoreOcta CorePrimary Clock Speed2.84 GHz",Network Type5GSupported Networks5G,Battery Capacity4520 mAh
"Mi 11x Pro 5G (Lunar White, 256 GB)",4.2,"₹34,990",https://rukminim2.flixcart.com/image/312/312/kod858w0/mobile/m/j/h/11x-pro-11x-pro-mi-original-imag2tzmnbhuhgjj.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage128 GBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid Marshmallow 6.0.1Processor TypeQualcomm Snapdragon 430 64-bit Octa Core 1.4GHzProcessor CoreOcta CorePrimary Clock Speed1.4 GHzOperating FrequencyGSM - 900, 1800; WCDMA - 900, 2100; 4G LTE (TDD) - Band 40, LTE (FDD) - Band 3/5","Network Type3G, 4G VOLTESupported NetworksWCDMA, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesPre-installed BrowserAndroidMicro USB PortYesBluetooth SupportYesBluetooth Version4.1Wi-FiYesWi-Fi Version802.11 b/g/nUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity4100 mAhBattery TypeLi-Ion Polymer
"Redmi 3S Prime (Silver, 32 GB)",4.2,"₹8,999",https://rukminim2.flixcart.com/image/312/312/mobile/b/x/a/mi-redmi-3s-prime-na-original-imaeh6bdx2uhhu82.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreOcta CorePrimary Clock Speed2.4 GHz,"Network Type5G, 4G, 3G, 2GSupported Networks5G",Battery Capacity4250 mAh
"11 Lite NE (Vinyl Black, 128 GB)",3.6,"₹23,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/h/7/-original-imaggcz6yyk9ykdj.jpeg?q=70,Internal Storage128 GBRAM8 GB,Operating SystemAndroid 10Processor TypeQualcomm Snapdragon 865Processor CoreOcta CorePrimary Clock Speed2.84 GHzSecondary Clock Speed2.42 GHzTertiary Clock Speed1.8 GHz,"Network Type5G, 4G VOLTE, 4G, 3G, 2GSupported Networks5G, 4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi, EDGE, GPRSBluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi Version802.11 a/b/g/n/acWi-Fi HotspotYesNFCYesUSB TetheringYesInfraredYesUSB ConnectivityYesAudio JackUSB Type CMap SupportGoogle MapGPS SupportYes",Battery Capacity4780 mAhBattery TypeLithium-ion
"Mi 10 (Twilight Grey, 128 GB)",4.2,"₹54,999",https://rukminim2.flixcart.com/image/312/312/kdxfc7k0/mobile/6/f/h/mi-10-mzb9044in-original-imafuq92ausjrxaz.jpeg?q=70,Internal Storage128 GBRAM8 GBCall Log MemoryYes,"Operating SystemAndroid 10Processor TypeQualcomm Snapdragon 865Processor CoreOcta CorePrimary Clock Speed2.84 GHzOperating Frequency2G GSM: B2/B3/B5/B8, WCDMA: B1/B2/B4/B5/B8, 4G LTE FDD: B1/B2/B3/B4/B5/B7/B8/B20/B28/B32, 4G LTE TDD: B38/B40/B41, 5G: n1/n3/n7/n8/n20/n28/n38/n41/n77/n78","Network Type5G, 4G VOLTE, 4G, 3G, 2GSupported Networks5G, 4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi, EDGE, GPRS3GYesGPRSYesPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi VersionWi-Fi 6Wi-Fi HotspotYesNFCYesUSB ConnectivityYesEDGEYesAudio JackUSB Type CMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAhTalk Time26 hrs
"Mi 10T Pro (Lunar Silver, 128 GB)",4.4,"₹26,899",https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/h/v/j/mi-10t-pro-mzb07zein-original-imafwhb86qsrbgsj.jpeg?q=70,Internal Storage128 GBRAM8 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreDual CorePrimary Clock Speed2.2 GHz,"Network Type5GSupported Networks5G, 4G LTE, GSM",Battery Capacity5000 mAh
"Redmi Note 11 PRO Plus 5G (Stealth Black, 128 GB)",4.3,"₹26,998",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/l/e/-original-imagcqrqw5rwhguk.jpeg?q=70,Internal Storage256 GBRAM12 GBMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid MIUI 14, Android 13.0Processor CoreOcta CorePrimary Clock Speed3.2 GHz",Network Type5GSupported Networks5G,Battery Capacity4820 mAh
"13 pro (Ceramic White, 256 GB)",4.2,"₹74,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/h/q/13-pro-2210132g-xiaomi-original-imagzbgp2nqtyvsw.jpeg?q=70,Internal Storage128 GBRAM8 GBTotal Memory128 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYes,"Operating SystemAndroid 11Processor TypeMediatek Dimensity 920Processor CoreOcta CorePrimary Clock Speed2.5 GHzSecondary Clock Speed2 GHzTertiary Clock Speed2.5 GHzOperating Frequency5G NR: N1, N3, N5, N8, N28, N40, N77, N78, 4G FDD: B1, B3, B5, B8, 4G TDD: B40, B41, 3G WCDMA: B1, B2, B5, B8, 2G GSM: B2, B3, B5, B8","Network Type5G, 4G VOLTE, 4G, 3G, 2GSupported Networks5G, 4G VoLTE, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, EDGE, Wi-Fi, GPRSGPRSYesBluetooth SupportYesBluetooth Versionv5.2Wi-FiYesWi-Fi Version802.11a/b/g/n/ac/axWi-Fi HotspotYesNFCNoUSB TetheringYesInfraredYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4500 mAhTalk Time28 hrs
"Xiaomi 11i Hypercharge 5G (Pacific Pearl, 128 GB)",4.3,"₹28,999",https://rukminim2.flixcart.com/image/312/312/ky7lci80/mobile/y/0/v/-original-imagagf6reaugwfw.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Oreo 8.0Processor TypeQualcomm Snapdragon 625Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, LTE TDD: B40, B41, LTE FDD: B1, B3, B5","Network Type3G, 4G, 2GSupported NetworksGSM, WCDMA, 4G LTEMicro USB PortYesBluetooth SupportYesBluetooth Version4.2Wi-FiYesWi-Fi Version802.11b/g/nUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity3080 mAh
"Redmi Y2 (Blue, 64 GB)",4.3,"₹9,990",https://rukminim2.flixcart.com/image/312/312/jqzitu80/mobile/b/u/f/mi-redmi-y2-y2-original-imafctexm2whwc4k.jpeg?q=70,Internal Storage32 GBRAM3 GBExpandable Storage128 GBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid SlotCall Log MemoryYesSMS MemoryYes,"Operating SystemAndroid Marshmallow 6.0.1Processor TypeQualcomm Snapdragon 430 64-bit Octa Core 1.4GHzProcessor CoreOcta CorePrimary Clock Speed1.4 GHzOperating FrequencyGSM - 900, 1800; WCDMA - 900, 2100; 4G LTE (TDD) - Band 40, LTE (FDD) - Band 3/5","Network Type3G, 4G VOLTESupported NetworksWCDMA, 4G LTEInternet Connectivity4G, 3G, Wi-Fi3GYesPre-installed BrowserAndroidMicro USB PortYesBluetooth SupportYesBluetooth Version4.1Wi-FiYesWi-Fi Version802.11 b/g/nWi-Fi HotspotYesInfraredYesUSB ConnectivityYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity4100 mAhBattery TypeLi-Ion Polymer
"Redmi 3S Prime (Dark Grey, 32 GB)",4.4,"₹8,999",https://rukminim2.flixcart.com/image/312/312/mobile/f/r/6/mi-redmi-3s-prime-na-original-imaeh6bdfjgzxucj.jpeg?q=70,Internal Storage256 GBRAM8 GBMemory Card Slot TypeHybrid Slot,Operating SystemAndroid Q 11Processor CoreDual CorePrimary Clock Speed2.2 GHz,"Network Type5GSupported Networks5G, GSM, 4G LTE",Battery Capacity5000 mAh
"Redmi Note 11 PRO Plus 5G (Mirage Blue, 256 GB)",4.2,"₹23,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/m/q/-original-imagcqr7spupzwtz.jpeg?q=70,Internal Storage16 GBRAM2 GBExpandable Storage32 GBSupported Memory Card TypeMicroSDPhone Book MemoryYesCall Log MemoryYesSMS MemoryYes,"Operating SystemAndroid KitKat 4.4Processor TypeQualcomm Snapdragon 410 MSM8916Processor CoreQuad CorePrimary Clock Speed1.2 GHzOperating FrequencyGSM - 850, 900, 1800; WCDMA - 2100; 4G: LTE (FDD) Band 3 (1800), LTE (TDD) - Band 40 (2300)","Network Type3G, 4GSupported NetworksGSM, 4G LTEInternet Connectivity4G, 3G, Wi-Fi, GPRS, EDGE3GYesGPRSYesPre-installed BrowserChrome Browser, AndroidBluetooth SupportYesBluetooth Version4Wi-FiYesWi-Fi Version802.11 b/g/nWi-Fi HotspotYesUSB ConnectivityYesEDGEYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity2200 mAhBattery TypeLi-Ion Polymer
"Redmi 2 Prime (Grey, 16 GB)",4.3,"₹6,999",https://rukminim2.flixcart.com/image/312/312/mobile/d/a/c/mi-redmi-2-enhanced-mzb4397in-original-imae9t7zznk4yhrs.jpeg?q=70,Internal Storage16 GBRAM2 GBExpandable Storage32 GBSupported Memory Card TypeMicroSDPhone Book MemoryYesCall Log MemoryYesSMS MemoryYes,"Operating SystemAndroid KitKat 4.4Processor TypeQualcomm Snapdragon 410 MSM8916Processor CoreQuad CorePrimary Clock Speed1.2 GHzOperating FrequencyGSM - 850, 900, 1800; WCDMA - 2100; 4G: LTE (FDD) Band 3 (1800), LTE (TDD) - Band 40 (2300)","Network Type3G, 4GSupported NetworksGSM, 4G LTEInternet Connectivity4G, 3G, Wi-Fi, GPRS, EDGE3GYesGPRSYesPre-installed BrowserChrome Browser, AndroidBluetooth SupportYesBluetooth Version4Wi-FiYesWi-Fi Version802.11 b/g/nWi-Fi HotspotYesUSB ConnectivityYesEDGEYesAudio Jack3.5 mmMap SupportGoogle MapsGPS SupportYes",Battery Capacity2200 mAhBattery TypeLi-Ion Polymer
"Redmi 2 Prime (White, 16 GB)",4.4,"₹6,999",https://rukminim2.flixcart.com/image/312/312/jjolt3k0/mobile-refurbished/v/b/3/redmi-2-8-u-mzb4395in-mzb4283in-mi-1-original-imae9t7zabfzkxz6.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage512 GBMemory Card Slot TypeDedicated Slot,"Operating SystemAndroid Pie 9Processor TypeQualcomm Snapdragon 665Processor CoreOcta CorePrimary Clock Speed2 GHzOperating FrequencyGSM: B2, B3, B5, B8, WCDMA: B1, B2, B5, B8, 4G LTE TDD: B40, B41, 4G LTE FDD: B1, B3, B5","Network Type4G VOLTE, 4G, 3G, 2GSupported Networks4G VoLTE, 4G LTE, WCDMA, GSMInternet ConnectivityWiFi, 4G, 3GPre-installed BrowserGoogle ChromeBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11a/b/g/n/acWi-Fi HotspotYesNFCNoUSB TetheringYesUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapGPS SupportYes",Battery Capacity4000 mAhBattery Typelithium-ion
